hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.canvasAns	Answer.comment
3D17ECOUOEVBPP5RT0T2PF7MZPC31Q	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:52 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/1210.jpg	3600	1296000	Sun Dec 03 09:33:52 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3D17ECOUOEVBPP5RT0T2PF7MZPC31Q	3WT783CTPBH217HWES2UDDJ6B5BBCB	AH4SMMFHDHK1L	Submitted	Fri Dec 15 09:40:12 CST 2017	Thu Nov 30 09:38:54 CST 2017	Thu Nov 30 09:40:12 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":5,""top"":49.25,""width"":387,""height"":192,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3D17ECOUOEVBPP5RT0T2PF7MZPC31Q	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:52 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/1210.jpg	3600	1296000	Sun Dec 03 09:33:52 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3D17ECOUOEVBPP5RT0T2PF7MZPC31Q	36WLNQG78ZAHY51AAJ8P31J9WHOEB7	A4H1NYJVE7C53	Submitted	Fri Dec 15 09:41:08 CST 2017	Thu Nov 30 09:40:28 CST 2017	Thu Nov 30 09:41:08 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":6.01,""top"":64.23,""width"":384,""height"":177,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3RSBJ6YZECQR1TSLJXSF2K9RVQRFOY	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:53 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/1424.jpg	3600	1296000	Sun Dec 03 09:33:53 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3RSBJ6YZECQR1TSLJXSF2K9RVQRFOY	3J4Q2Z4UTY3YJBPQE1ZLKWL8PLTQWA	AGDDGSV1IQ0Z4	Submitted	Fri Dec 15 09:38:09 CST 2017	Thu Nov 30 09:37:44 CST 2017	Thu Nov 30 09:38:09 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":17,""top"":10.25,""width"":156,""height"":277,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3RSBJ6YZECQR1TSLJXSF2K9RVQRFOY	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:53 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/1424.jpg	3600	1296000	Sun Dec 03 09:33:53 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3RSBJ6YZECQR1TSLJXSF2K9RVQRFOY	30LB5CDZNCAEPDPW8QPD4UO8TJ10ZE	A36ABFLSNFESVJ	Submitted	Fri Dec 15 09:47:01 CST 2017	Thu Nov 30 09:46:33 CST 2017	Thu Nov 30 09:47:01 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":21,""top"":15.25,""width"":148,""height"":266,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3RSBJ6YZECQR1TSLJXSF2K9RVQRFOY	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:53 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/1424.jpg	3600	1296000	Sun Dec 03 09:33:53 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3RSBJ6YZECQR1TSLJXSF2K9RVQRFOY	3IRIK4HM3AKWVV01I1LM2XXEX41C6S	A4H1NYJVE7C53	Submitted	Fri Dec 15 09:50:02 CST 2017	Thu Nov 30 09:49:34 CST 2017	Thu Nov 30 09:50:02 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":31.01,""top"":15.41,""width"":144,""height"":268,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
373L46LKP76OG4T24VR7A1KA4SYKJM	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:53 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/2310.jpg	3600	1296000	Sun Dec 03 09:33:53 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP76OG4T24VR7A1KA4SYKJM	3K4J6M3CXETAZ9S9A0YH8TKFRFHGAU	AH4SMMFHDHK1L	Submitted	Fri Dec 15 09:37:58 CST 2017	Thu Nov 30 09:36:30 CST 2017	Thu Nov 30 09:37:58 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":247,""top"":-1.35,""width"":151,""height"":218,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
373L46LKP76OG4T24VR7A1KA4SYKJM	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:53 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/2310.jpg	3600	1296000	Sun Dec 03 09:33:53 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP76OG4T24VR7A1KA4SYKJM	3VZLGYJEYLAMM3V7B2EKD8BJ3QKZX6	A36ABFLSNFESVJ	Submitted	Fri Dec 15 09:41:37 CST 2017	Thu Nov 30 09:40:49 CST 2017	Thu Nov 30 09:41:37 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":234,""top"":8.25,""width"":165,""height"":209,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
373L46LKP76OG4T24VR7A1KA4SYKJM	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:53 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/2310.jpg	3600	1296000	Sun Dec 03 09:33:53 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=373L46LKP76OG4T24VR7A1KA4SYKJM	30LB5CDZNCAEPDPW8QPD4UO8TJ0Z0C	AGDDGSV1IQ0Z4	Submitted	Fri Dec 15 09:48:27 CST 2017	Thu Nov 30 09:47:56 CST 2017	Thu Nov 30 09:48:27 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":238,""top"":2.25,""width"":183,""height"":294,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3YKP7CX6G2FU36O6X9PH88WBQ3PB7M	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:52 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/3524.jpg	3600	1296000	Sun Dec 03 09:33:52 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FU36O6X9PH88WBQ3PB7M	3Z4GS9HPNVA9NEJAAUI3SP5WR4T77S	A36ABFLSNFESVJ	Submitted	Fri Dec 15 09:43:18 CST 2017	Thu Nov 30 09:42:35 CST 2017	Thu Nov 30 09:43:18 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":106.5,""top"":58.25,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.74,""scaleY"":1.83,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":64,""ry"":56}],""background"":""""}"	
3YKP7CX6G2FU36O6X9PH88WBQ3PB7M	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:52 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/3524.jpg	3600	1296000	Sun Dec 03 09:33:52 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FU36O6X9PH88WBQ3PB7M	3TMFV4NEP8ESD7PUS7ILY508VF8W86	A4H1NYJVE7C53	Submitted	Fri Dec 15 09:49:33 CST 2017	Thu Nov 30 09:48:41 CST 2017	Thu Nov 30 09:49:33 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":128.01,""top"":92.23,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.28,""scaleY"":1.17,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":85.5,""ry"":89.5}],""background"":""""}"	
3YKP7CX6G2FU36O6X9PH88WBQ3PB7M	3D8ERG8DI83SUQZKPTXRHU2KBWDAMW	Object Annotation Task - S - 11300932 - 2-4	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 09:33:52 CST 2017	3	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/3524.jpg	3600	1296000	Sun Dec 03 09:33:52 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FU36O6X9PH88WBQ3PB7M	3M23Y66PO27C2CPXFNBMH21WJ7N6SG	AGDDGSV1IQ0Z4	Submitted	Fri Dec 15 10:26:57 CST 2017	Thu Nov 30 09:49:14 CST 2017	Thu Nov 30 10:26:57 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":83,""top"":48.25,""width"":219,""height"":200,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
