"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.canvasAns"	"Answer.comment"
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3NXNZ5RS1AXD1X73PRGN6LW2MTC97Z"	"A1Q0RDCUJGOPWJ"	"Submitted"	"Thu Dec 14 23:28:54 CST 2017"	"Wed Nov 29 23:28:04 CST 2017"	"Wed Nov 29 23:28:54 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":83.01,""top"":33.23,""width"":190,""height"":191,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	"GOOD"
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3JV9LGBJWTEZ1DMAKJ3Z9O4KGVKOGY"	"A3QVKKUE4IYQRN"	"Submitted"	"Fri Dec 15 00:21:15 CST 2017"	"Thu Nov 30 00:20:10 CST 2017"	"Thu Nov 30 00:21:15 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":78.01,""top"":30.86,""width"":200,""height"":198,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3D8YOU6S9EKSHPH14S6MW3JK4366US"	"A2ZRJMJTE6ID97"	"Submitted"	"Fri Dec 15 00:32:17 CST 2017"	"Thu Nov 30 00:30:54 CST 2017"	"Thu Nov 30 00:32:17 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":79.01,""top"":32.23,""width"":196,""height"":194,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3X4JMASXCM9I7FMG2C9AICH52FF0B6"	"AVQND8233HQWK"	"Submitted"	"Fri Dec 15 01:03:21 CST 2017"	"Thu Nov 30 01:03:06 CST 2017"	"Thu Nov 30 01:03:21 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":63,""top"":20.37,""width"":232,""height"":270,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"354P56DE9K3V6C32YXGENG1SEH6S7Y"	"A36WLGFSYDQAS7"	"Submitted"	"Fri Dec 15 01:03:37 CST 2017"	"Thu Nov 30 01:03:20 CST 2017"	"Thu Nov 30 01:03:37 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3M81GAB8A0J6V8RFJA3PXI8NFJCBQE"	"AKGU2T7QIXU7N"	"Submitted"	"Fri Dec 15 01:03:59 CST 2017"	"Thu Nov 30 00:54:40 CST 2017"	"Thu Nov 30 01:03:59 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":79,""top"":27.25,""width"":196,""height"":201,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	"Good HIT.But after drawing the box there should be an option to resize or reshape the box.Saves time."
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3S0TNUHWKTIT41P3BCDV6HBNOY38D8"	"AF1HT6VL272QZ"	"Submitted"	"Fri Dec 15 01:04:06 CST 2017"	"Thu Nov 30 01:03:49 CST 2017"	"Thu Nov 30 01:04:06 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":53,""top"":17.37,""width"":248,""height"":227,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	"nice"
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3SKEMFQBZ351I7VD3TZIAU6D8708KL"	"ASLY4WV7FCUDE"	"Submitted"	"Fri Dec 15 01:04:52 CST 2017"	"Thu Nov 30 01:04:38 CST 2017"	"Thu Nov 30 01:04:52 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"NICE"
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3TMFV4NEP8ESD7PUS7ILY508VE98WH"	"A3UE49REX108ZE"	"Submitted"	"Fri Dec 15 01:05:11 CST 2017"	"Thu Nov 30 01:05:02 CST 2017"	"Thu Nov 30 01:05:11 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	"nice"
"3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/272.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3MGHRFQY2LPCY3HXM2IS14KP3YV0YK"	"3ZV9H2YQQD76CAJOGQNP7OSXFSHW3D"	"A241K3CXIR4129"	"Submitted"	"Fri Dec 15 01:21:08 CST 2017"	"Thu Nov 30 01:19:11 CST 2017"	"Thu Nov 30 01:21:08 CST 2017"	""	""	""	""	""	"{""objects"":[],""background"":""""}"	""
"336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"385XUCFVXWKWIODCUKORRNZXAFT4VW"	"Object Annotation Task - S - 11292309"	"object annotation"	"website, annotation"	"$0.01"	"Wed Nov 29 23:11:09 CST 2017"	"10"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"https://cvc.ischool.utexas.edu/~zenxi/finalProject/275.jpg"	"3600"	"1296000"	"Sat Dec 02 23:11:09 CST 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=336OE47KI2KO2ZNDAYOT10PZMM7VW7"	"34PGFRQONOBHXOLDJBFCNV9MBP0JW9"	"A3QVKKUE4IYQRN"	"Submitted"	"Fri Dec 15 00:31:44 CST 2017"	"Thu Nov 30 00:17:15 CST 2017"	"Thu Nov 30 00:31:44 CST 2017"	""	""	""	""	""	"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":81.01,""top"":1.86,""width"":269,""height"":297,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	""
