hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.canvasAns	Answer.comment
3W0XM68YZPVHLNDYE6L161OOBCKK17	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/12750.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3W0XM68YZPVHLNDYE6L161OOBCKK17	3M0NZ3JDP1YDKKBX5WVPLPKZATTZ5J	A2H38V1Q48RH6L	Submitted	Fri Dec 15 23:19:14 CST 2017	Thu Nov 30 23:17:01 CST 2017	Thu Nov 30 23:19:14 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":114.01,""top"":41.41,""width"":280,""height"":238,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
367O8HRHKG8W15NP6XD5VLM14Q74SL	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/8487.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=367O8HRHKG8W15NP6XD5VLM14Q74SL	3IUZPWIU1O7C88RV1WFOOA9ZQHKKWZ	A23EN2JGBLUQ0H	Rejected	Fri Dec 15 23:19:21 CST 2017	Thu Nov 30 23:18:34 CST 2017	Thu Nov 30 23:19:21 CST 2017		Fri Dec 01 11:05:18 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
3RWO3EJELH9IWEAERYQ92IAN5MQP1D	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13308.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3RWO3EJELH9IWEAERYQ92IAN5MQP1D	3R8YZBNQ9HIJTWOP6TR9SGMRWW47QD	A23EN2JGBLUQ0H	Rejected	Fri Dec 15 23:20:18 CST 2017	Thu Nov 30 23:20:08 CST 2017	Thu Nov 30 23:20:18 CST 2017		Fri Dec 01 11:05:19 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
3DGDV62G7O9PLZSAA2QN71KSXS4P2U	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/8976.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3DGDV62G7O9PLZSAA2QN71KSXS4P2U	3OF2M9AATGOG23W0CJZVNE3H7JOKZP	AUJPYSYU7YL5	Submitted	Fri Dec 15 23:18:46 CST 2017	Thu Nov 30 23:18:14 CST 2017	Thu Nov 30 23:18:46 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":74.02,""top"":12.58,""width"":227,""height"":285,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
34ZTTGSNJXOE01W7T08JUAG4R78HQV	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13317.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=34ZTTGSNJXOE01W7T08JUAG4R78HQV	3QY7M81QH7MXITQUTO7CWUAIXQC7KL	A23EN2JGBLUQ0H	Rejected	Fri Dec 15 23:20:04 CST 2017	Thu Nov 30 23:19:45 CST 2017	Thu Nov 30 23:20:04 CST 2017		Fri Dec 01 11:05:19 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
35F6NGNVM8JUZSINXVG2822XXBB7TX	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/9002.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=35F6NGNVM8JUZSINXVG2822XXBB7TX	38F5OAUN5NC6G3PMN34FJ2UQ5987HH	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:23:09 CST 2017	Thu Nov 30 23:19:29 CST 2017	Thu Nov 30 23:23:09 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":117.02,""top"":61.63,""width"":157,""height"":164,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3UV0D2KX1MJNX0I30DD6OM3MF0DF4D	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13376.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3UV0D2KX1MJNX0I30DD6OM3MF0DF4D	35DR22AR5DKL1AOEQVJB9764OX4X3U	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:24:07 CST 2017	Thu Nov 30 23:18:55 CST 2017	Thu Nov 30 23:24:07 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":122.74,""top"":205.56,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":2.06,""scaleY"":1.92,""angle"":314.28,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":55.5,""ry"":48.5}],""background"":""""}"	
3MNJFORX8B45TJM3EIWGTE90FW8F5I	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13386.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3MNJFORX8B45TJM3EIWGTE90FW8F5I	32AT8R96GL9X4NFYB59PX8FCMVMUSR	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:23:45 CST 2017	Thu Nov 30 23:20:07 CST 2017	Thu Nov 30 23:23:45 CST 2017						"{""objects"":[{""type"":""ellipse"",""originX"":""left"",""originY"":""top"",""left"":156,""top"":39.25,""width"":100,""height"":100,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1.04,""scaleY"":1.15,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":134,""ry"":83}],""background"":""""}"	
30QQTY5GMKK9Z5XCX06CDYOZGPI7UO	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/9119.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=30QQTY5GMKK9Z5XCX06CDYOZGPI7UO	3IHR8NYAM711AX5R4IEDPZC70YRP4J	A22VGT2F28LTWC	Submitted	Fri Dec 15 23:16:43 CST 2017	Thu Nov 30 23:16:25 CST 2017	Thu Nov 30 23:16:43 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":153,""top"":79.25,""width"":200,""height"":226,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3E6L1VR4XWM1CNMHJ16LLKN0BRJF6Y	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13553.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3E6L1VR4XWM1CNMHJ16LLKN0BRJF6Y	3U84XHCDICDVO17XRRCFGXELAXZ4ZK	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:25:21 CST 2017	Thu Nov 30 23:20:08 CST 2017	Thu Nov 30 23:25:21 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":42,""top"":43.25,""width"":325,""height"":213,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3CVDZS288H031Q796HD2AGKM1RYMFF	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	1	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/11156.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3CVDZS288H031Q796HD2AGKM1RYMFF	3FE7TXL1LINC7VRJ0HAEWP5JLGHQ2F	A3I31KX31R38F9	Rejected	Fri Dec 15 23:20:10 CST 2017	Thu Nov 30 23:19:53 CST 2017	Thu Nov 30 23:20:10 CST 2017		Fri Dec 01 11:05:19 CST 2017		no answer submitted	y	"{""objects"":[],""background"":""""}"	
3BAWBGQGYLZ9CKMC2QGH9KQIUWR7VD	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/11174.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3BAWBGQGYLZ9CKMC2QGH9KQIUWR7VD	3LUY3GC63Z0YTKNA6GCKSBWHR0I7PM	A2MLOF6VG898LQ	Submitted	Fri Dec 15 23:22:12 CST 2017	Thu Nov 30 23:19:56 CST 2017	Thu Nov 30 23:22:12 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":92,""top"":106.25,""width"":174,""height"":188,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
3X878VYTIEIKGN0M2BBDRYNW623F7X	373P3486EFN12GUEF6JZI7RDRU98C8	Object Annotation Task - S - 11302314 - 6-10 - 2	object annotation	"website, annotation"	$ 0.01	Thu Nov 30 23:15:41 CST 2017	1	0	0	0	Reviewable	NotReviewed	https://cvc.ischool.utexas.edu/~zenxi/finalProject/13885.jpg	3600	1296000	Sun Dec 03 23:15:41 CST 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3X878VYTIEIKGN0M2BBDRYNW623F7X	33JKGHPFYCUHB2IKU71H74OCMABNMG	AUJPYSYU7YL5	Submitted	Fri Dec 15 23:19:06 CST 2017	Thu Nov 30 23:18:50 CST 2017	Thu Nov 30 23:19:06 CST 2017						"{""objects"":[{""type"":""rect"",""originX"":""left"",""originY"":""top"",""left"":12.02,""top"":19.58,""width"":252,""height"":255,""fill"":"""",""stroke"":""yellow"",""strokeWidth"":1,""strokeDashArray"":null,""strokeLineCap"":""butt"",""strokeLineJoin"":""miter"",""strokeMiterLimit"":10,""scaleX"":1,""scaleY"":1,""angle"":0,""flipX"":false,""flipY"":false,""opacity"":1,""shadow"":null,""visible"":true,""clipTo"":null,""backgroundColor"":"""",""rx"":0,""ry"":0,""x"":0,""y"":0}],""background"":""""}"	
